Stock Quotes for MCD,,,,,,
Date,Open,High,Low,Close,Volume,Adj Close
2013-01-02,89.4,90.35,89.33,90.12,7377200,85.1
2013-01-03,90.31,90.7,90.16,90.63,5473500,85.59
2013-01-04,90.62,90.79,89.67,89.85,5374100,84.85
2013-01-07,89.77,91.05,89.25,90.91,5820900,85.85
2013-01-08,90.54,90.96,89.97,90.94,6285200,85.88
2013-01-09,90.8,91.24,90.36,90.81,4822100,85.76
2013-01-10,91.35,91.64,91.03,91.4,4393300,86.31
2013-01-11,91.94,91.98,91.05,91.73,3692600,86.62
2013-01-14,91.76,92.12,91.43,91.53,3828100,86.44
2013-01-15,91.11,91.63,90.86,91.51,3910400,86.42
2013-01-16,91.13,91.32,90.91,91.1,2925800,86.03
2013-01-17,91.45,92.1,91.31,91.76,4044600,86.65
2013-01-18,92.07,92.3,91.85,92.26,5579900,87.12
2013-01-22,92.15,93.33,91.81,92.95,6967300,87.78
2013-01-23,93.45,93.75,92.25,93.48,9368000,88.28
2013-01-24,93.58,93.6,93.02,93.31,5157200,88.12
2013-01-25,93.31,93.94,93.28,93.72,5461600,88.5
2013-01-28,93.94,94.58,93.64,94.36,4564600,89.11
2013-01-29,94.15,94.99,94.05,94.92,4929700,89.64
2013-01-30,94.88,95.1,94.43,94.67,4657600,89.4
2013-01-31,94.6,95.29,94.46,95.29,5740500,89.99
2013-02-01,95.58,96.32,95.5,95.95,5481100,90.61
2013-02-04,95.4,95.79,94.5,94.6,5933300,89.33
2013-02-05,94.59,95.54,94.51,94.91,4952800,89.63
2013-02-06,94.49,95.33,94.41,95.07,4482700,89.78
2013-02-07,95.03,95.06,94.07,94.63,5619600,89.36
2013-02-08,94.39,95.48,94.36,94.87,5331600,89.59
2013-02-11,94.75,95.31,94.6,95.17,3557600,89.87
2013-02-12,95.05,95.34,94.81,95.1,4526900,89.81
2013-02-13,94.64,94.75,93.48,94,6663100,88.77
2013-02-14,93.86,93.89,93.19,93.56,5360900,88.35
2013-02-15,93.81,94.31,93.21,93.9,5094100,88.67
2013-02-19,94.14,94.49,93.77,93.85,4401900,88.63
2013-02-20,93.93,94.48,93.75,93.91,4023800,88.68
2013-02-21,93.44,94.45,93.3,94.14,4424600,88.9
2013-02-22,94.27,95.25,93.85,95.25,4421300,89.95
2013-02-25,95.38,96.78,95.26,96.14,9028000,90.79
2013-02-26,96.35,96.57,96.05,96.22,6451100,90.86
2013-02-27,95.36,95.95,95.11,95.73,4326800,91.13
2013-02-28,95.71,96.22,95.51,95.9,3967600,91.29
2013-03-01,95.68,95.82,94.96,95.68,3823200,91.08
2013-03-04,95.6,95.67,94.87,95.07,4636900,90.5
2013-03-05,95.54,96.1,95.33,95.81,5643000,91.21
2013-03-06,95.95,96.82,95.93,96.81,5052000,92.16
2013-03-07,96.64,97.16,96.64,97.09,4566400,92.43
2013-03-08,98.13,98.95,98.03,98.71,8838100,93.97
2013-03-11,98.46,98.89,98.28,98.89,4853400,94.14
2013-03-12,98.86,98.87,98.53,98.76,3856000,94.01
2013-03-13,98.74,99.47,98.54,99.38,3896600,94.61
2013-03-14,99.36,99.38,98.9,99.31,3649900,94.54
2013-03-15,98.97,99.7,98.82,99.67,6388000,94.88
2013-03-18,98.95,99.34,98.21,98.57,3934500,93.83
2013-03-19,98.78,98.99,98.2,98.4,4648500,93.67
2013-03-20,98.59,98.9,98.59,98.77,3534900,94.02
2013-03-21,98.5,98.88,98.42,98.53,3523400,93.8
2013-03-22,98.52,99.62,98.52,99.27,4160000,94.5
2013-03-25,99.46,99.6,98.12,98.24,4932500,93.52
2013-03-26,98.35,98.67,98.26,98.5,4434000,93.77
2013-03-27,98.19,99.29,98.18,98.9,4401700,94.15
2013-03-28,98.88,99.78,98.67,99.69,3954700,94.9
2013-04-01,99.41,99.68,98.85,99.05,3155800,94.29
2013-04-02,99.4,100.42,99.03,100.26,5136800,95.44
2013-04-03,100.21,100.5,99.06,99.25,4454400,94.48
2013-04-04,99.54,100.81,99.53,100.63,5860600,95.8
2013-04-05,100.17,101.47,99.81,101.42,5693000,96.55
2013-04-08,101.08,101.5,100.85,101.5,4163600,96.62
2013-04-09,101.5,101.5,100.57,101.06,3690400,96.2
2013-04-10,101.12,101.74,101.01,101.49,3159400,96.61
2013-04-11,101.34,102.47,101.34,101.99,4049400,97.09
2013-04-12,101.5,103.7,101.5,103.59,5714000,98.61
2013-04-15,103.14,103.44,102.13,102.15,5643600,97.24
2013-04-16,102.4,103.05,102.02,103.04,3199300,98.09
2013-04-17,102.56,103.11,102,102.54,4191500,97.61
2013-04-18,102.08,102.23,100.1,101.91,5696900,97.01
2013-04-19,100.58,101.44,99.45,99.92,8227700,95.12
2013-04-22,99.35,99.66,98.38,99.32,5620500,94.55
2013-04-23,99.27,100.24,99.21,99.76,5753500,94.97
2013-04-24,100.09,101.24,100.09,101.02,4593000,96.17
2013-04-25,101.27,101.63,100.85,100.94,3529400,96.09
2013-04-26,100.83,100.99,100.4,100.89,3113600,96.04
2013-04-29,101.56,102.52,101.15,102.18,3417700,97.27
2013-04-30,102.27,102.36,101.56,102.14,4205200,97.23
2013-05-01,101.98,102.44,101.33,101.38,2720100,96.51
2013-05-02,101.46,102.34,101.12,102.06,3821100,97.16
2013-05-03,102.92,103.34,102.55,102.92,4109400,97.98
2013-05-06,102.76,102.8,102.05,102.07,3314200,97.17
2013-05-07,102.09,102.52,101.79,102.29,4304200,97.38
2013-05-08,102.28,102.28,100.76,100.95,5228800,96.1
2013-05-09,100.78,101.23,99.46,99.69,10628500,94.9
2013-05-10,99.95,100.2,99.4,100.2,5036900,95.39
2013-05-13,100.02,100.7,99.8,100.38,3154100,95.56
2013-05-14,100.48,101.49,100.44,101.2,3810800,96.34
2013-05-15,101.3,102.03,101.3,101.95,3402600,97.05
2013-05-16,101.58,101.78,100.84,101.12,4251800,96.26
2013-05-17,101.1,101.9,100.8,101.54,4015300,96.66
2013-05-20,101.24,101.94,101.24,101.54,2233100,96.66
2013-05-21,101.65,102.62,101.42,102.14,4078600,97.23
2013-05-22,102.18,102.4,101.41,101.74,4648200,96.85
2013-05-23,101.14,101.51,100.35,101.03,13743100,96.18
2013-05-24,100.66,100.66,99.73,100.29,13161000,95.47
2013-05-28,101.06,101.94,100.88,101.24,14083800,96.38
2013-05-29,100.64,100.64,98.28,99.05,8770700,94.29
2013-05-30,98.42,98.59,96.79,97.07,8028900,93.13
2013-05-31,96.89,97.71,96.56,96.57,5443400,92.65
2013-06-03,96.77,97.99,96.57,97.96,4224000,93.98
2013-06-04,98.01,98.68,97.64,98.37,4902300,94.38
2013-06-05,98.13,98.16,96.12,96.42,5394800,92.51
2013-06-06,96.39,96.83,95.16,96.68,5817300,92.76
2013-06-07,97.06,98.69,97,98.28,5036800,94.29
2013-06-10,99.8,100.18,99.12,99.53,5718400,95.49
2013-06-11,99.02,99.49,98.07,98.23,4812800,94.24
2013-06-12,98.74,99.1,98.07,98.24,4485200,94.25
